production_id,date_key,product_id,facility_id,quantity_produced,defective_units,defect_rate_pct,batch_number
2187,532,12,3,640,4,0.62,BOAT-PROD-2024063016
2188,159,12,2,2304,5,0.22,BOAT-PROD-2023068038
2189,97,7,1,2848,31,1.09,BOAT-PROD-2023044996
2190,132,11,3,2800,26,0.93,BOAT-PROD-2023058064
2191,705,11,3,480,1,0.21,BOAT-PROD-2024127768
2192,641,1,3,14224,102,0.72,BOAT-PROD-2024106918
2193,578,13,3,2000,14,0.7,BOAT-PROD-2024076085
2194,70,12,1,2416,16,0.66,BOAT-PROD-2023038992
2195,8,12,1,2800,11,0.39,BOAT-PROD-2023012981
2196,441,4,3,13416,63,0.47,BOAT-PROD-2024038536
2197,314,6,2,6400,24,0.38,BOAT-PROD-2023113703
2198,121,2,3,6816,40,0.59,BOAT-PROD-2023054662
2199,308,9,1,2536,26,1.03,BOAT-PROD-2023111080
2200,635,2,1,10816,32,0.3,BOAT-PROD-2024092519
2201,419,13,2,1384,12,0.87,BOAT-PROD-2024022730
2202,448,11,1,2800,9,0.32,BOAT-PROD-2024039758
2203,386,3,3,6400,12,0.19,BOAT-PROD-2024016284
2204,657,5,1,6400,40,0.62,BOAT-PROD-2024101289
2205,471,9,2,4440,31,0.7,BOAT-PROD-2024045345
2206,75,14,2,2000,16,0.8,BOAT-PROD-2023037875
2207,228,4,3,6400,32,0.5,BOAT-PROD-2023083303
2208,703,13,1,2000,8,0.4,BOAT-PROD-2024125187
2209,313,8,2,2400,27,1.12,BOAT-PROD-2023118378
2210,619,10,2,2800,20,0.71,BOAT-PROD-2024095356
2211,221,11,1,2136,18,0.84,BOAT-PROD-2023085486
2212,482,15,2,24568,194,0.79,BOAT-PROD-2024045238
2213,410,4,2,6400,74,1.16,BOAT-PROD-2024028812
2214,210,15,1,7536,85,1.13,BOAT-PROD-2023071685
2215,104,8,1,6880,30,0.44,BOAT-PROD-2023042623
2216,226,13,2,320,3,0.94,BOAT-PROD-2023083483
2217,582,2,1,8448,70,0.83,BOAT-PROD-2024086996
2218,390,13,1,2000,20,1.0,BOAT-PROD-2024012980
2219,673,7,1,9280,93,1.0,BOAT-PROD-2024112460
2220,307,3,3,6560,62,0.95,BOAT-PROD-2023112779
2221,539,9,1,2400,12,0.5,BOAT-PROD-2024061844
2222,528,7,2,2400,16,0.67,BOAT-PROD-2024069771
2223,358,3,2,10752,49,0.46,BOAT-PROD-2023125970
2224,72,6,2,10464,107,1.02,BOAT-PROD-2023034873
2225,53,14,2,992,2,0.2,BOAT-PROD-2023025271
2226,611,13,3,2000,17,0.85,BOAT-PROD-2024094197
2227,418,1,2,12192,29,0.24,BOAT-PROD-2024024866
2228,507,16,2,17072,179,1.05,BOAT-PROD-2024056759
2229,170,3,3,8008,74,0.92,BOAT-PROD-2023063064
2230,53,10,1,2800,30,1.07,BOAT-PROD-2023025923
2231,226,8,2,7096,40,0.56,BOAT-PROD-2023081582
2232,152,5,1,6400,30,0.47,BOAT-PROD-2023061023
2233,16,12,3,2800,31,1.11,BOAT-PROD-2023013525
2234,637,10,2,736,3,0.41,BOAT-PROD-2024092608
2235,437,5,2,6400,16,0.25,BOAT-PROD-2024037075
2236,125,6,3,10280,47,0.46,BOAT-PROD-2023051945
2237,150,8,2,5864,70,1.19,BOAT-PROD-2023057580
2238,220,11,2,736,5,0.68,BOAT-PROD-2023087334
2239,361,10,3,1512,13,0.86,BOAT-PROD-2023126142
2240,346,9,2,10856,119,1.1,BOAT-PROD-2023128648
2241,508,2,2,6400,38,0.59,BOAT-PROD-2024052089
2242,363,13,1,1800,3,0.17,BOAT-PROD-2023122341
2243,550,16,3,4800,16,0.33,BOAT-PROD-2024071430
2244,96,4,2,6400,15,0.23,BOAT-PROD-2023041419
2245,145,15,2,15208,117,0.77,BOAT-PROD-2023055428
2246,424,13,1,768,2,0.26,BOAT-PROD-2024022789
2247,222,9,2,2400,8,0.33,BOAT-PROD-2023085924
2248,172,12,1,560,2,0.36,BOAT-PROD-2023069483
2249,240,11,1,480,5,1.04,BOAT-PROD-2023082386
2250,422,9,3,2456,21,0.86,BOAT-PROD-2024028589
2251,583,11,2,504,3,0.6,BOAT-PROD-2024085731
2252,36,12,1,2800,11,0.39,BOAT-PROD-2023028305
2253,273,15,1,4800,43,0.9,BOAT-PROD-2023098486
2254,550,16,1,4800,12,0.25,BOAT-PROD-2024074472
2255,100,14,2,2000,14,0.7,BOAT-PROD-2023048640
2256,695,7,2,2400,17,0.71,BOAT-PROD-2024116895
2257,225,8,1,20000,212,1.06,BOAT-PROD-2023086955
2258,342,16,1,29832,143,0.48,BOAT-PROD-2023125044
2259,78,14,2,1888,17,0.9,BOAT-PROD-2023036579
2260,192,11,1,480,1,0.21,BOAT-PROD-2023075776
2261,334,16,1,16832,35,0.21,BOAT-PROD-2023114930
2262,251,15,3,8920,96,1.08,BOAT-PROD-2023094854
2263,514,11,1,2800,19,0.68,BOAT-PROD-2024057625
2264,595,10,3,2104,22,1.05,BOAT-PROD-2024082947
2265,528,11,2,2800,9,0.32,BOAT-PROD-2024061816
2266,625,12,3,1152,6,0.52,BOAT-PROD-2024094147
2267,167,7,1,8024,40,0.5,BOAT-PROD-2023068959
2268,477,3,3,6400,17,0.27,BOAT-PROD-2024046824
2269,558,10,1,1656,2,0.12,BOAT-PROD-2024078012
2270,710,6,1,6400,45,0.7,BOAT-PROD-2024126444
2271,599,14,2,1792,15,0.84,BOAT-PROD-2024083963
2272,449,6,3,6400,26,0.41,BOAT-PROD-2024031752
2273,211,11,2,1160,11,0.95,BOAT-PROD-2023072008
2274,168,8,3,2400,27,1.12,BOAT-PROD-2023067494
2275,644,11,3,2456,12,0.49,BOAT-PROD-2024106823
2276,538,4,1,7776,31,0.4,BOAT-PROD-2024066045
2277,576,14,1,1232,7,0.57,BOAT-PROD-2024075289
2278,184,8,3,2400,5,0.21,BOAT-PROD-2023075520
2279,705,6,1,15208,117,0.77,BOAT-PROD-2024121336
2280,689,8,1,10624,64,0.6,BOAT-PROD-2024115008
2281,159,11,2,1472,7,0.48,BOAT-PROD-2023063532
2282,363,6,1,6400,28,0.44,BOAT-PROD-2023125883
2283,521,8,3,3272,27,0.83,BOAT-PROD-2024065713
2284,39,13,2,856,5,0.58,BOAT-PROD-2023026019
2285,361,2,3,15336,26,0.17,BOAT-PROD-2023127930
2286,234,16,2,4896,54,1.1,BOAT-PROD-2023084233
2287,514,13,2,896,5,0.56,BOAT-PROD-2024051882
2288,290,13,2,1544,10,0.65,BOAT-PROD-2023104115
2289,188,9,3,4792,20,0.42,BOAT-PROD-2023076512
2290,604,6,3,6400,38,0.59,BOAT-PROD-2024084050
2291,164,5,1,6400,50,0.78,BOAT-PROD-2023064467
2292,468,6,1,6400,56,0.88,BOAT-PROD-2024041767
2293,202,7,3,2400,21,0.88,BOAT-PROD-2023071666
2294,565,6,1,7144,46,0.64,BOAT-PROD-2024079980
2295,369,9,1,2400,27,1.12,BOAT-PROD-2024019183
2296,576,2,3,6400,65,1.02,BOAT-PROD-2024072541
2297,448,13,3,2000,15,0.75,BOAT-PROD-2024038420
2298,229,12,1,1968,12,0.61,BOAT-PROD-2023087317
2299,676,5,2,13344,91,0.68,BOAT-PROD-2024114275
2300,185,12,1,2800,17,0.61,BOAT-PROD-2023071532
2301,159,2,3,7776,30,0.39,BOAT-PROD-2023069723
2302,298,4,1,6400,42,0.66,BOAT-PROD-2023105807
2303,7,2,3,12432,32,0.26,BOAT-PROD-2023015414
2304,691,9,1,2400,9,0.38,BOAT-PROD-2024114771
2305,1,4,2,6400,51,0.8,BOAT-PROD-2023019538
2306,436,11,2,2336,10,0.43,BOAT-PROD-2024035618
2307,453,11,1,2216,22,0.99,BOAT-PROD-2024038981
2308,473,6,1,6400,58,0.91,BOAT-PROD-2024041207
2309,592,7,1,2400,12,0.5,BOAT-PROD-2024084803
2310,540,10,3,2432,17,0.7,BOAT-PROD-2024067770
2311,692,1,1,10064,19,0.19,BOAT-PROD-2024113989
2312,465,13,1,1496,2,0.13,BOAT-PROD-2024043223
2313,115,5,2,6400,74,1.16,BOAT-PROD-2023047531
2314,81,4,1,20080,135,0.67,BOAT-PROD-2023039314
2315,20,5,2,6400,34,0.53,BOAT-PROD-2023016798
2316,707,2,1,11080,90,0.81,BOAT-PROD-2024122506
2317,317,10,3,2800,18,0.64,BOAT-PROD-2023117175
2318,346,10,1,1368,8,0.58,BOAT-PROD-2023127869
2319,495,12,1,480,2,0.42,BOAT-PROD-2024059101
2320,119,5,2,6400,10,0.16,BOAT-PROD-2023045213
2321,198,9,3,11616,28,0.24,BOAT-PROD-2023071260
2322,572,14,3,352,3,0.85,BOAT-PROD-2024073927
2323,160,13,3,864,9,1.04,BOAT-PROD-2023062689
2324,402,2,1,6400,54,0.84,BOAT-PROD-2024028808
2325,539,9,2,4240,51,1.2,BOAT-PROD-2024066883
2326,212,9,2,2440,13,0.53,BOAT-PROD-2023079055
2327,204,4,2,17584,42,0.24,BOAT-PROD-2023079000
2328,188,12,3,2800,4,0.14,BOAT-PROD-2023074782
2329,197,5,2,6400,34,0.53,BOAT-PROD-2023076637
2330,669,12,2,664,2,0.3,BOAT-PROD-2024104242
2331,65,16,2,7552,35,0.46,BOAT-PROD-2023032215
2332,253,13,3,656,6,0.91,BOAT-PROD-2023091507
2333,198,6,1,6400,22,0.34,BOAT-PROD-2023072183
2334,414,15,1,32304,174,0.54,BOAT-PROD-2024021460
2335,672,16,2,4800,57,1.19,BOAT-PROD-2024113176
2336,85,13,2,720,4,0.56,BOAT-PROD-2023038714
2337,629,13,3,320,1,0.31,BOAT-PROD-2024092591
2338,461,14,1,1528,7,0.46,BOAT-PROD-2024045702
2339,360,2,1,6400,75,1.17,BOAT-PROD-2023123874
2340,343,4,2,6400,70,1.09,BOAT-PROD-2023123433
2341,668,16,1,26192,210,0.8,BOAT-PROD-2024101900
2342,313,9,3,9544,43,0.45,BOAT-PROD-2023118747
2343,471,1,3,6400,67,1.05,BOAT-PROD-2024042413
2344,487,9,1,2400,6,0.25,BOAT-PROD-2024052148
2345,489,6,3,14776,173,1.17,BOAT-PROD-2024059252
2346,47,6,3,20000,150,0.75,BOAT-PROD-2023022234
2347,335,7,3,2400,26,1.08,BOAT-PROD-2023129701
2348,462,12,3,2472,15,0.61,BOAT-PROD-2024046055
2349,102,8,1,4448,37,0.83,BOAT-PROD-2023046638
2350,30,11,1,2216,9,0.41,BOAT-PROD-2023014457
2351,664,3,1,23232,181,0.78,BOAT-PROD-2024109542
2352,110,15,2,5104,54,1.06,BOAT-PROD-2023049420
2353,286,1,1,6400,66,1.03,BOAT-PROD-2023109956
2354,191,14,2,512,3,0.59,BOAT-PROD-2023075786
2355,249,16,3,6352,54,0.85,BOAT-PROD-2023095549
2356,233,16,2,22664,258,1.14,BOAT-PROD-2023087387
2357,33,9,1,4096,19,0.46,BOAT-PROD-2023025274
2358,630,12,2,1552,9,0.58,BOAT-PROD-2024096541
2359,186,11,3,872,2,0.23,BOAT-PROD-2023071236
2360,243,4,1,14464,78,0.54,BOAT-PROD-2023083710
2361,307,7,3,2400,25,1.04,BOAT-PROD-2023119702
2362,135,10,1,984,9,0.91,BOAT-PROD-2023056822
2363,713,3,3,15168,49,0.32,BOAT-PROD-2024127973
2364,601,2,3,6400,37,0.58,BOAT-PROD-2024081542
2365,23,13,3,1896,22,1.16,BOAT-PROD-2023014804
2366,561,10,1,952,5,0.53,BOAT-PROD-2024072171
2367,63,2,1,8552,43,0.5,BOAT-PROD-2023033704
2368,281,14,1,2000,9,0.45,BOAT-PROD-2023105688
2369,440,4,2,6400,24,0.38,BOAT-PROD-2024038694
2370,222,3,2,6400,17,0.27,BOAT-PROD-2023082419
2371,638,16,3,7888,25,0.32,BOAT-PROD-2024098697
2372,623,8,1,2832,10,0.35,BOAT-PROD-2024099374
2373,389,13,1,744,3,0.4,BOAT-PROD-2024014650
2374,114,3,2,6400,74,1.16,BOAT-PROD-2023046625
2375,642,2,3,13112,134,1.02,BOAT-PROD-2024107129
2376,586,2,3,6400,73,1.14,BOAT-PROD-2024084797
2377,191,2,3,8096,18,0.22,BOAT-PROD-2023076549
2378,731,9,3,4104,42,1.02,BOAT-PROD-2024128463
2379,490,11,2,1680,12,0.71,BOAT-PROD-2024057087
2380,117,16,3,13336,79,0.59,BOAT-PROD-2023046786
2381,657,3,2,14416,161,1.12,BOAT-PROD-2024108185
2382,394,15,1,16880,95,0.56,BOAT-PROD-2024013525
2383,348,12,1,2800,17,0.61,BOAT-PROD-2023122863
2384,210,14,2,1440,7,0.49,BOAT-PROD-2023078925
2385,345,13,1,2000,7,0.35,BOAT-PROD-2023123056
2386,326,1,3,16480,162,0.98,BOAT-PROD-2023115653
2387,400,15,2,7168,18,0.25,BOAT-PROD-2024027642
2388,496,15,3,12576,30,0.24,BOAT-PROD-2024055621
2389,156,1,2,7272,18,0.25,BOAT-PROD-2023061255
2390,533,4,2,6400,10,0.16,BOAT-PROD-2024069503
2391,520,12,2,2792,19,0.68,BOAT-PROD-2024061222
2392,402,10,3,712,3,0.42,BOAT-PROD-2024023613
2393,88,5,1,6400,68,1.06,BOAT-PROD-2023037518
2394,617,14,3,1264,10,0.79,BOAT-PROD-2024091611
2395,60,15,3,11840,91,0.77,BOAT-PROD-2023037978
2396,442,11,2,2800,25,0.89,BOAT-PROD-2024034705
2397,204,4,1,7152,77,1.08,BOAT-PROD-2023071361
2398,221,16,3,36784,232,0.63,BOAT-PROD-2023082253
2399,460,6,2,6400,27,0.42,BOAT-PROD-2024042972
2400,179,2,2,9352,21,0.22,BOAT-PROD-2023066251
2401,75,1,2,15264,131,0.86,BOAT-PROD-2023039617
2402,44,12,2,2376,24,1.01,BOAT-PROD-2023029959
2403,474,5,3,7320,67,0.92,BOAT-PROD-2024043914
2404,569,3,1,6400,47,0.73,BOAT-PROD-2024077023
2405,333,6,1,6632,35,0.53,BOAT-PROD-2023115897
2406,47,9,1,2400,25,1.04,BOAT-PROD-2023025725
2407,59,6,3,6400,35,0.55,BOAT-PROD-2023021296
2408,495,3,2,6400,49,0.77,BOAT-PROD-2024056569
2409,576,3,1,6400,47,0.73,BOAT-PROD-2024072493
2410,5,10,1,1880,18,0.96,BOAT-PROD-2023019031
2411,700,8,3,3160,14,0.44,BOAT-PROD-2024111911
2412,490,8,3,3184,9,0.28,BOAT-PROD-2024055135
2413,234,4,3,26536,281,1.06,BOAT-PROD-2023088418
2414,724,9,2,11960,31,0.26,BOAT-PROD-2024127236
2415,339,7,3,2400,4,0.17,BOAT-PROD-2023124145
2416,683,10,1,2800,33,1.18,BOAT-PROD-2024115705
2417,325,6,1,8072,60,0.74,BOAT-PROD-2023117268
2418,168,10,3,2736,17,0.62,BOAT-PROD-2023064602
2419,109,10,3,2320,23,0.99,BOAT-PROD-2023048601
2420,85,14,1,1088,6,0.55,BOAT-PROD-2023035788
2421,201,3,2,6400,19,0.3,BOAT-PROD-2023075438
2422,668,16,3,25400,84,0.33,BOAT-PROD-2024109506
2423,368,1,2,10960,78,0.71,BOAT-PROD-2024014098
2424,502,6,1,6400,17,0.27,BOAT-PROD-2024055841
2425,132,13,3,1912,22,1.15,BOAT-PROD-2023051841
2426,595,10,2,1928,11,0.57,BOAT-PROD-2024084014
2427,656,8,3,17352,52,0.3,BOAT-PROD-2024103629
2428,47,9,1,4096,47,1.15,BOAT-PROD-2023026848
2429,400,14,1,2000,7,0.35,BOAT-PROD-2024021090
2430,50,2,3,6896,72,1.04,BOAT-PROD-2023024265
2431,93,13,1,2000,6,0.3,BOAT-PROD-2023043225
2432,598,6,1,6400,41,0.64,BOAT-PROD-2024085492
2433,557,14,3,2000,11,0.55,BOAT-PROD-2024079155
2434,370,13,1,2000,8,0.4,BOAT-PROD-2024016302
2435,324,4,3,6400,61,0.95,BOAT-PROD-2023117135
2436,197,14,3,320,4,1.25,BOAT-PROD-2023079462
2437,189,1,1,6400,36,0.56,BOAT-PROD-2023073273
2438,121,5,3,10680,30,0.28,BOAT-PROD-2023058243
2439,45,12,1,2344,18,0.77,BOAT-PROD-2023027877
2440,373,3,2,6400,29,0.45,BOAT-PROD-2024018306
2441,552,8,3,4576,11,0.24,BOAT-PROD-2024072151
2442,652,1,2,11912,126,1.06,BOAT-PROD-2024104477
2443,179,5,2,16264,114,0.7,BOAT-PROD-2023061479
2444,646,3,1,6400,71,1.11,BOAT-PROD-2024103394
2445,627,16,1,5992,55,0.92,BOAT-PROD-2024099808
2446,238,3,3,6400,76,1.19,BOAT-PROD-2023088253
2447,13,6,3,12016,119,0.99,BOAT-PROD-2023011044
2448,700,13,3,2000,12,0.6,BOAT-PROD-2024111639
2449,519,5,1,6400,21,0.33,BOAT-PROD-2024065917
2450,609,12,3,1696,7,0.41,BOAT-PROD-2024085074
2451,173,13,1,904,10,1.11,BOAT-PROD-2023064557
2452,359,10,1,2800,31,1.11,BOAT-PROD-2023127618
2453,710,12,2,704,3,0.43,BOAT-PROD-2024121577
2454,281,10,1,2800,34,1.21,BOAT-PROD-2023106581
2455,385,9,3,2400,7,0.29,BOAT-PROD-2024011392
2456,79,14,3,1624,4,0.25,BOAT-PROD-2023039422
2457,547,2,1,22992,48,0.21,BOAT-PROD-2024065563
2458,543,14,1,1040,7,0.67,BOAT-PROD-2024065944
2459,137,2,3,13120,108,0.82,BOAT-PROD-2023051686
2460,188,12,2,2800,13,0.46,BOAT-PROD-2023071408
2461,224,14,3,888,6,0.68,BOAT-PROD-2023086867
2462,557,16,3,26384,190,0.72,BOAT-PROD-2024077497
2463,690,4,3,6400,47,0.73,BOAT-PROD-2024119081
2464,631,6,2,15312,132,0.86,BOAT-PROD-2024095896
2465,252,10,2,2128,9,0.42,BOAT-PROD-2023093559
2466,656,8,1,7280,71,0.98,BOAT-PROD-2024107530
2467,414,2,2,6400,32,0.5,BOAT-PROD-2024025960
2468,344,15,2,4800,30,0.62,BOAT-PROD-2023128952
2469,689,3,2,6400,34,0.53,BOAT-PROD-2024119916
2470,86,10,3,1768,8,0.45,BOAT-PROD-2023031875
2471,563,13,2,1104,3,0.27,BOAT-PROD-2024073459
2472,384,7,2,2760,7,0.25,BOAT-PROD-2024018093
2473,251,13,3,712,2,0.28,BOAT-PROD-2023095431
2474,547,4,3,9648,26,0.27,BOAT-PROD-2024062721
2475,311,8,1,7864,17,0.22,BOAT-PROD-2023117508
2476,696,4,1,6400,11,0.17,BOAT-PROD-2024117550
2477,700,8,3,3768,34,0.9,BOAT-PROD-2024117696
2478,647,1,3,6400,35,0.55,BOAT-PROD-2024105444
2479,65,8,2,4064,7,0.17,BOAT-PROD-2023031772
2480,182,5,2,6400,62,0.97,BOAT-PROD-2023072110
2481,10,10,1,2800,8,0.29,BOAT-PROD-2023015208
2482,34,7,1,3336,18,0.54,BOAT-PROD-2023025867
2483,361,8,1,9576,95,0.99,BOAT-PROD-2023129701
2484,382,8,3,8680,27,0.31,BOAT-PROD-2024017452
2485,564,12,3,2080,23,1.11,BOAT-PROD-2024073832
2486,530,10,2,2800,27,0.96,BOAT-PROD-2024063252
2487,234,12,2,480,1,0.21,BOAT-PROD-2023089041
2488,674,10,1,2800,6,0.21,BOAT-PROD-2024115378
2489,279,10,2,792,3,0.38,BOAT-PROD-2023105614
2490,197,14,2,320,2,0.62,BOAT-PROD-2023072248
2491,677,7,3,5168,34,0.66,BOAT-PROD-2024115613
2492,686,16,3,8320,67,0.81,BOAT-PROD-2024115165
2493,472,9,1,11408,29,0.25,BOAT-PROD-2024041405
2494,31,16,2,9496,91,0.96,BOAT-PROD-2023014784
2495,714,3,2,6696,68,1.02,BOAT-PROD-2024123160
2496,173,15,3,5104,11,0.22,BOAT-PROD-2023069480
2497,334,1,1,17304,80,0.46,BOAT-PROD-2023118574
2498,223,15,1,27560,105,0.38,BOAT-PROD-2023085341
2499,13,11,1,480,1,0.21,BOAT-PROD-2023015871
2500,410,13,3,2000,6,0.3,BOAT-PROD-2024023094
2501,427,13,2,2000,20,1.0,BOAT-PROD-2024032593
2502,646,1,2,11672,54,0.46,BOAT-PROD-2024101463
2503,585,5,2,6400,70,1.09,BOAT-PROD-2024086899
2504,519,12,1,1568,7,0.45,BOAT-PROD-2024065601
2505,549,11,3,2800,15,0.54,BOAT-PROD-2024076042
2506,383,7,2,8696,33,0.38,BOAT-PROD-2024018882
2507,179,2,1,9080,17,0.19,BOAT-PROD-2023062474
2508,242,5,1,12016,24,0.2,BOAT-PROD-2023084397
2509,645,4,1,6400,74,1.16,BOAT-PROD-2024106844
2510,89,16,3,15312,138,0.9,BOAT-PROD-2023035475
2511,695,14,3,2000,22,1.1,BOAT-PROD-2024118546
2512,207,3,2,10280,57,0.55,BOAT-PROD-2023077915
2513,116,5,2,6400,72,1.12,BOAT-PROD-2023045187
2514,499,13,3,2000,8,0.4,BOAT-PROD-2024059362
2515,498,15,1,5920,45,0.76,BOAT-PROD-2024055560
2516,350,12,1,2224,10,0.45,BOAT-PROD-2023123323
2517,333,8,1,3936,47,1.19,BOAT-PROD-2023115191
2518,714,13,3,2000,18,0.9,BOAT-PROD-2024125648
2519,40,16,3,8304,73,0.88,BOAT-PROD-2023023182
2520,43,2,1,9048,23,0.25,BOAT-PROD-2023021267
2521,389,13,2,1080,4,0.37,BOAT-PROD-2024011702
2522,411,12,1,2800,19,0.68,BOAT-PROD-2024024144
2523,43,8,2,4528,43,0.95,BOAT-PROD-2023027558
2524,373,8,3,4872,38,0.78,BOAT-PROD-2024012402
2525,150,2,3,6400,42,0.66,BOAT-PROD-2023056790
2526,154,5,1,6400,49,0.77,BOAT-PROD-2023061543
2527,123,15,1,4800,57,1.19,BOAT-PROD-2023054549
2528,137,1,2,6616,48,0.73,BOAT-PROD-2023059158
2529,329,9,2,2568,28,1.09,BOAT-PROD-2023116437
2530,499,5,1,13552,157,1.16,BOAT-PROD-2024056299
2531,246,16,2,4800,26,0.54,BOAT-PROD-2023094432
2532,711,12,2,2800,5,0.18,BOAT-PROD-2024125887
2533,574,13,1,2000,6,0.3,BOAT-PROD-2024071714
2534,401,7,3,6792,34,0.5,BOAT-PROD-2024026264
2535,486,3,1,20216,241,1.19,BOAT-PROD-2024042632
2536,124,16,1,14848,131,0.88,BOAT-PROD-2023052585
2537,624,13,2,320,2,0.62,BOAT-PROD-2024097035
2538,700,7,3,3456,38,1.1,BOAT-PROD-2024112148
2539,558,4,3,6400,17,0.27,BOAT-PROD-2024077413
2540,24,8,2,2400,24,1.0,BOAT-PROD-2023017210
2541,625,3,1,7360,18,0.24,BOAT-PROD-2024098706
2542,581,8,1,4256,31,0.73,BOAT-PROD-2024085077
2543,595,8,1,6896,25,0.36,BOAT-PROD-2024084273
2544,611,5,2,9600,43,0.45,BOAT-PROD-2024092984
2545,342,14,2,1752,18,1.03,BOAT-PROD-2023127855
2546,627,16,2,4872,50,1.03,BOAT-PROD-2024099936
2547,89,15,1,13912,35,0.25,BOAT-PROD-2023035821
2548,463,4,2,6400,74,1.16,BOAT-PROD-2024047215
2549,504,16,1,13000,52,0.4,BOAT-PROD-2024051237
2550,369,11,1,1632,6,0.37,BOAT-PROD-2024015217
2551,295,6,2,6400,23,0.36,BOAT-PROD-2023106337
2552,197,3,3,6400,36,0.56,BOAT-PROD-2023078559
2553,59,7,1,2400,20,0.83,BOAT-PROD-2023023487
2554,541,7,1,2824,30,1.06,BOAT-PROD-2024062220
2555,607,11,3,2800,10,0.36,BOAT-PROD-2024084241
2556,188,12,2,2800,15,0.54,BOAT-PROD-2023077360
2557,265,1,1,10312,28,0.27,BOAT-PROD-2023094298
2558,353,9,3,8192,96,1.17,BOAT-PROD-2023122282
2559,429,5,2,6400,28,0.44,BOAT-PROD-2024035224
2560,86,11,1,2800,4,0.14,BOAT-PROD-2023035774
2561,571,9,2,2400,21,0.88,BOAT-PROD-2024071153
2562,125,15,2,27008,197,0.73,BOAT-PROD-2023055610
2563,16,12,2,2800,15,0.54,BOAT-PROD-2023014278
2564,693,12,2,2800,5,0.18,BOAT-PROD-2024115853
2565,312,13,3,1696,6,0.35,BOAT-PROD-2023114094
2566,145,10,2,680,8,1.18,BOAT-PROD-2023055006
2567,191,15,2,15496,68,0.44,BOAT-PROD-2023078259
2568,93,6,2,6400,12,0.19,BOAT-PROD-2023041052
2569,299,16,2,24152,135,0.56,BOAT-PROD-2023109770
2570,204,4,1,10920,54,0.49,BOAT-PROD-2023079366
2571,390,8,3,4800,29,0.6,BOAT-PROD-2024017155
2572,382,13,1,1360,15,1.1,BOAT-PROD-2024016576
2573,489,12,3,784,1,0.13,BOAT-PROD-2024056538
2574,679,16,1,7216,27,0.37,BOAT-PROD-2024112013
2575,191,5,2,9208,68,0.74,BOAT-PROD-2023079664
2576,694,10,2,2800,27,0.96,BOAT-PROD-2024117336
2577,659,13,2,2000,7,0.35,BOAT-PROD-2024104501
2578,309,7,3,4376,41,0.94,BOAT-PROD-2023119504
2579,138,7,2,5432,39,0.72,BOAT-PROD-2023058518
2580,537,12,2,920,2,0.22,BOAT-PROD-2024062301
2581,625,14,1,1696,6,0.35,BOAT-PROD-2024096875
2582,12,14,3,1384,13,0.94,BOAT-PROD-2023014724
2583,345,16,3,10240,112,1.09,BOAT-PROD-2023123788
2584,380,8,3,2400,23,0.96,BOAT-PROD-2024019726
2585,558,13,3,2000,10,0.5,BOAT-PROD-2024077826
2586,185,1,2,12912,123,0.95,BOAT-PROD-2023077257
2587,313,16,1,4800,16,0.33,BOAT-PROD-2023118612
2588,333,11,2,2144,14,0.65,BOAT-PROD-2023111305
2589,260,12,2,1616,4,0.25,BOAT-PROD-2023094927
2590,72,4,2,13392,157,1.17,BOAT-PROD-2023033596
2591,242,14,3,2000,20,1.0,BOAT-PROD-2023085393
2592,646,3,3,6400,19,0.3,BOAT-PROD-2024106326
2593,537,9,1,4608,32,0.69,BOAT-PROD-2024064527
2594,107,5,3,6400,63,0.98,BOAT-PROD-2023047379
2595,114,3,1,6400,19,0.3,BOAT-PROD-2023047918
2596,664,16,1,22912,69,0.3,BOAT-PROD-2024102796
2597,710,4,3,6400,29,0.45,BOAT-PROD-2024129229
2598,81,16,3,4800,21,0.44,BOAT-PROD-2023035201
2599,64,8,2,2400,21,0.88,BOAT-PROD-2023031243
2600,136,13,1,1672,14,0.84,BOAT-PROD-2023059888
2601,672,8,2,7640,78,1.02,BOAT-PROD-2024116907
2602,520,12,3,1360,11,0.81,BOAT-PROD-2024066088
2603,278,14,3,424,3,0.71,BOAT-PROD-2023107754
2604,328,5,2,13368,147,1.1,BOAT-PROD-2023119514
2605,537,6,1,6400,18,0.28,BOAT-PROD-2024066695
2606,529,1,3,6400,52,0.81,BOAT-PROD-2024065313
2607,102,7,1,2504,10,0.4,BOAT-PROD-2023045874
2608,530,9,2,2912,19,0.65,BOAT-PROD-2024062580
2609,399,9,1,3992,48,1.2,BOAT-PROD-2024026087
2610,481,7,1,5632,15,0.27,BOAT-PROD-2024045190
2611,19,3,2,13352,20,0.15,BOAT-PROD-2023013897
2612,431,16,1,11624,90,0.77,BOAT-PROD-2024037176
2613,274,9,1,12360,37,0.3,BOAT-PROD-2023109388
2614,241,3,3,7728,66,0.85,BOAT-PROD-2023085234
2615,501,12,3,1000,9,0.9,BOAT-PROD-2024058244
2616,598,6,1,6400,44,0.69,BOAT-PROD-2024081477
2617,628,16,2,4800,38,0.79,BOAT-PROD-2024092499
2618,525,5,1,6400,68,1.06,BOAT-PROD-2024067104
2619,38,11,1,712,6,0.84,BOAT-PROD-2023028821
2620,390,9,2,5464,45,0.82,BOAT-PROD-2024016051
2621,144,6,2,8784,102,1.16,BOAT-PROD-2023054754
2622,57,12,2,968,10,1.03,BOAT-PROD-2023024566
2623,123,1,2,6400,40,0.62,BOAT-PROD-2023053687
